family,variant,tp,sl,all_years_positive,positive_years,train_n,train_positive,train_negative,train_zero,train_win_rate,train_tp_count,train_sl_count,train_eod_count,train_net,train_ev,train_pf,train_max_dd,train_max_loss_streak,train_loss_streak_start,train_loss_streak_end,oos_n,oos_positive,oos_negative,oos_zero,oos_win_rate,oos_tp_count,oos_sl_count,oos_eod_count,oos_net,oos_ev,oos_pf,oos_max_dd,oos_max_loss_streak,oos_loss_streak_start,oos_loss_streak_end,all_n,all_positive,all_negative,all_zero,all_win_rate,all_tp_count,all_sl_count,all_eod_count,all_net,all_ev,all_pf,all_max_dd,all_max_loss_streak,all_loss_streak_start,all_loss_streak_end,net_2023,net_2024,net_2025,net_2026,robust_score
10_11_mom_cont,th=12.0,12.5,35.0,False,3,32,24,8,0,0.75,24,7,1,49.892999999999574,1.5591562499999867,1.1994866197267549,75.0,1,2025-04-10,2025-04-10,35,27,8,0,0.7714285714285715,27,8,0,57.5,1.6428571428571428,1.2053571428571428,92.5,2,2026-04-01,2026-04-02,67,51,16,0,0.7611940298507462,51,15,1,107.39299999999957,1.602880597014919,1.2025874021659768,92.5,2,2026-04-01,2026-04-02,-1000000000.0,12.5,37.392999999999574,57.5,2.2393091684434903
asia_close_10_16_largerange,"b=0.0,R>=30.0",12.5,35.0,False,3,89,63,26,0,0.7078651685393258,62,17,10,55.664999999999964,0.6254494382022467,1.077142358243208,179.0600000000004,3,2024-04-19,2024-05-20,107,83,24,0,0.7757009345794392,82,22,3,236.44000000000005,2.2097196261682246,1.2979785249785754,110.98000000000002,3,2026-07-17,2026-07-21,196,146,50,0,0.7448979591836735,144,39,13,292.105,1.4903316326530613,1.1927999271319836,179.0600000000004,3,2024-04-19,2024-05-20,0.03999999999996362,-85.6309999999994,141.2559999999994,236.44000000000005,2.2370714457371728
asia_close_10_16_largerange,"b=1.0,R>=20.0",12.5,35.0,False,3,160,110,50,0,0.6875,104,27,29,94.8469999999977,0.5927937499999857,1.0773485844394333,166.5600000000004,3,2025-11-25,2025-12-01,110,86,24,0,0.7818181818181819,85,22,3,267.48,2.431636363636364,1.3363047714842522,165.3499999999999,3,2026-07-17,2026-07-21,270,196,74,0,0.725925925925926,189,49,32,362.3269999999977,1.3419518518518434,1.1792297897978694,166.5600000000004,3,2025-11-25,2025-12-01,-32.136999999999944,51.086999999999534,75.89699999999812,267.48,2.2246500336700246
asia_close_10_16_largerange,"b=1.0,R>=50.0",12.5,35.0,False,3,31,23,8,0,0.7419354838709677,23,7,1,17.092999999999847,0.5513870967741886,1.0632121209879917,105.40700000000015,3,2025-11-21,2025-12-15,61,47,14,0,0.7704918032786885,46,13,2,119.02999999999975,1.951311475409832,1.2608590839360063,116.30000000000018,3,2026-07-07,2026-07-21,92,70,22,0,0.7608695652173914,69,20,3,136.1229999999996,1.479597826086952,1.18731483252535,116.30000000000018,3,2025-11-21,2025-12-15,12.5,-1000000000.0,4.592999999999847,119.02999999999975,2.2226535637918676
asia_close_10_16_largerange,"b=2.0,R>=20.0",10.0,50.0,False,3,152,114,38,0,0.75,109,7,36,274.5569999999991,1.806296052631573,1.3296168594334874,90.0,3,2025-11-25,2025-12-01,108,91,17,0,0.8425925925925926,90,13,5,179.7899999999995,1.6647222222222178,1.2495211924390033,203.92999999999984,3,2026-07-17,2026-07-21,260,205,55,0,0.7884615384615384,199,20,41,454.3469999999986,1.7474884615384563,1.2924670646502268,203.92999999999984,3,2025-11-25,2025-12-01,-26.144000000000005,0.9130000000000109,299.7879999999991,179.7899999999995,2.171989572649566
13_14_mom_fade,th=5.0,7.5,25.0,False,3,138,101,37,0,0.7318840579710145,98,21,19,88.74200000000087,0.643057971014499,1.1351645271937483,110.52000000000021,3,2025-11-28,2025-12-03,92,77,15,0,0.8369565217391305,77,15,0,202.5,2.2010869565217392,1.54,100.0,2,2026-03-18,2026-03-19,230,178,52,0,0.7739130434782608,175,36,19,291.24200000000087,1.2662695652173952,1.2823348986183882,110.52000000000021,3,2025-11-28,2025-12-03,32.57300000000032,-20.08100000000036,76.25000000000091,202.5,2.1457730434782647
prevclose_gap_cont,th=30.0,7.5,35.0,False,3,48,41,7,0,0.8541666666666666,41,6,1,94.29999999999973,1.9645833333333276,1.4423076923076905,70.0,2,2025-04-22,2025-04-23,85,72,13,0,0.8470588235294118,72,11,2,125.98999999999933,1.482235294117639,1.3043163208618127,132.5,2,2026-04-02,2026-04-08,133,113,20,0,0.849624060150376,113,17,3,220.28999999999905,1.656315789473677,1.35122207872961,132.5,2,2025-04-22,2025-04-23,-1000000000.0,15.0,79.29999999999973,125.98999999999933,2.1324334365324966
asia_close_10_12_largerange,"b=0.0,R>=30.0",12.5,40.0,False,3,62,46,16,0,0.7419354838709677,45,8,9,98.89500000000044,1.5950806451612973,1.2122857179655613,147.5,3,2025-11-20,2025-11-25,70,54,16,0,0.7714285714285715,54,13,3,126.34999999999991,1.8049999999999986,1.2302925362252801,167.5,2,2026-07-20,2026-07-21,132,100,32,0,0.7575757575757576,99,21,12,225.24500000000035,1.7064015151515177,1.2220238775840115,240.0,3,2025-11-20,2025-11-25,0.03999999999996362,-25.150999999999385,124.00599999999986,126.34999999999991,2.128901515151517
asia_close_10_16_largerange,"b=2.0,R>=20.0",12.5,35.0,False,3,152,107,45,0,0.7039473684210527,102,23,27,208.0299999999993,1.3686184210526269,1.1918237688856914,150.0,3,2024-07-25,2024-08-02,108,83,25,0,0.7685185185185185,82,22,4,204.3399999999997,1.892037037037034,1.2488946272183579,203.49000000000024,3,2026-07-17,2026-07-21,260,190,70,0,0.7307692307692307,184,45,31,412.369999999999,1.5860384615384575,1.2164132302969068,203.49000000000024,3,2024-07-25,2024-08-02,-33.46399999999994,39.13599999999997,202.35799999999927,204.3399999999997,2.125076980056974
asia_close_10_14_largerange,"b=2.0,R>=50.0",20.0,30.0,False,3,25,17,8,0,0.68,15,7,3,85.36999999999989,3.4147999999999956,1.3685301100798613,81.65000000000009,3,2025-04-23,2025-05-08,42,26,16,0,0.6190476190476191,26,15,1,44.35999999999967,1.0561904761904684,1.09326381296779,140.0,2,2026-01-02,2026-01-05,67,43,24,0,0.6417910447761194,41,22,4,129.72999999999956,1.9362686567164114,1.1834183998077161,170.0,3,2025-04-23,2025-05-08,20.0,-1000000000.0,65.36999999999989,44.35999999999967,2.124363894811646
09_10_mom_cont,th=8.0,5.0,50.0,False,3,71,64,7,0,0.9014084507042254,63,3,5,103.07499999999982,1.451760563380279,1.485664475699106,130.0,2,2023-02-08,2023-03-20,85,79,6,0,0.9294117647058824,79,5,1,139.4399999999996,1.6404705882352895,1.5456252934731545,55.0,1,2026-01-19,2026-01-19,156,143,13,0,0.9166666666666666,142,8,6,242.51499999999942,1.5545833333333297,1.5184215307987454,130.0,2,2023-02-08,2023-03-20,-16.795000000000073,34.90000000000009,84.9699999999998,139.4399999999996,2.1148186274509744
asia_close_10_14_largerange,"b=2.0,R>=50.0",30.0,40.0,False,3,25,16,9,0,0.64,12,6,7,82.21299999999974,3.2885199999999895,1.26096299799706,83.38699999999972,2,2025-05-01,2025-05-08,42,24,18,0,0.5714285714285714,20,13,9,54.22999999999956,1.2911904761904658,1.0917038690476182,210.0,3,2026-01-27,2026-01-30,67,40,27,0,0.5970149253731343,32,19,16,136.4429999999993,2.0364626865671536,1.1505333755517715,284.1169999999993,3,2026-01-27,2026-01-30,30.0,-1000000000.0,52.21299999999974,54.22999999999956,2.113823924662388
asia_close_10_12_largerange,"b=2.0,R>=20.0",10.0,50.0,False,3,103,76,27,0,0.7378640776699029,73,5,25,134.28299999999967,1.3037184466019387,1.2233215089331588,118.40600000000086,3,2023-01-03,2023-05-04,69,58,11,0,0.8405797101449275,58,9,2,122.08999999999924,1.7694202898550615,1.2666244458518028,110.0,2,2026-07-15,2026-07-21,172,134,38,0,0.7790697674418605,131,14,27,256.3729999999989,1.4905406976744122,1.242041938843041,143.39300000000048,3,2023-01-03,2023-05-04,-36.144000000000005,26.968000000000302,143.45899999999938,122.08999999999924,2.088464842601942
asia_close_10_12_largerange,"b=1.0,R>=20.0",12.5,40.0,False,3,109,75,34,0,0.6880733944954128,72,12,25,57.224999999998545,0.5249999999999867,1.0673681509046562,169.73400000000083,3,2023-01-03,2023-05-04,71,56,15,0,0.7887323943661971,56,13,2,173.52999999999975,2.44408450704225,1.3296104241457247,127.5,2,2026-07-15,2026-07-21,180,131,49,0,0.7277777777777777,128,25,27,230.7549999999983,1.2819722222222127,1.1677111897824475,222.23400000000083,3,2023-01-03,2023-05-04,-32.31700000000001,53.62699999999995,35.9149999999986,173.52999999999975,2.059546475743336
asia_close_10_12_largerange,"b=1.0,R>=20.0",10.0,50.0,False,3,109,81,28,0,0.7431192660550459,78,7,24,105.59499999999889,0.968761467889898,1.1550434832402667,141.1870000000008,3,2023-01-03,2023-05-04,71,60,11,0,0.8450704225352113,60,9,2,143.52999999999975,2.021549295774644,1.3144346835498493,150.0,2,2026-07-15,2026-07-21,180,141,39,0,0.7833333333333333,138,16,26,249.12499999999864,1.3840277777777703,1.2190038653687734,181.1870000000008,3,2023-01-03,2023-05-04,-34.81700000000001,28.626999999999953,111.78499999999894,143.52999999999975,2.0324284256650906
prevclose_gap_cont,th=30.0,10.0,25.0,False,3,48,40,8,0,0.8333333333333334,39,7,2,215.35300000000007,4.486520833333334,2.208490460157125,55.0,2,2025-04-22,2025-04-23,85,62,23,0,0.7294117647058823,62,23,0,45.0,0.5294117647058824,1.0782608695652174,95.0,2,2026-02-04,2026-02-05,133,102,31,0,0.7669172932330827,101,30,2,260.35300000000007,1.9575413533834591,1.345662506638343,95.0,2,2025-04-22,2025-04-23,-1000000000.0,20.0,195.35300000000007,45.0,2.0322472357364005
13_14_mom_fade,th=5.0,7.5,35.0,False,3,138,105,33,0,0.7608695652173914,102,14,22,99.25500000000079,0.7192391304347884,1.1468193214848357,120.67700000000036,2,2024-01-02,2024-01-03,92,80,12,0,0.8695652173913043,80,12,0,180.0,1.9565217391304348,1.4285714285714286,127.5,2,2026-03-18,2026-03-19,230,185,45,0,0.8043478260869565,182,26,22,279.2550000000008,1.214152173913047,1.2547865715967108,127.5,2,2024-01-02,2024-01-03,33.24300000000039,-30.23800000000051,96.25000000000091,180.0,1.9374130434782644
asia_close_10_14_largerange,"b=1.0,R>=40.0",12.5,50.0,False,3,46,37,9,0,0.8043478260869565,36,4,6,166.02600000000052,3.6092608695652286,1.5843167204552762,127.97999999999956,3,2025-11-21,2025-12-15,61,48,13,0,0.7868852459016393,48,11,2,43.529999999999745,0.713606557377045,1.0782252412528972,162.5,2,2026-07-15,2026-07-21,107,85,22,0,0.794392523364486,84,15,8,209.55600000000027,1.9584672897196287,1.2492912859398033,190.47999999999956,3,2025-11-21,2025-12-15,-1.259999999999991,25.0,142.2860000000005,43.529999999999745,1.934310568408152
10_11_mom_cont,th=12.0,5.0,20.0,False,3,32,27,5,0,0.84375,27,5,0,35.0,1.09375,1.35,30.0,1,2025-04-10,2025-04-10,35,30,5,0,0.8571428571428571,30,5,0,50.0,1.4285714285714286,1.5,35.0,1,2026-02-02,2026-02-02,67,57,10,0,0.8507462686567164,57,10,0,85.0,1.2686567164179106,1.425,35.0,1,2025-04-10,2025-04-10,-1000000000.0,5.0,30.0,50.0,1.9129424307036247
asia_close_10_16_largerange,"b=2.0,R>=50.0",10.0,50.0,False,3,30,25,5,0,0.8333333333333334,25,3,2,46.613000000000284,1.553766666666676,1.2291837728075066,113.38699999999972,2,2025-11-21,2025-12-01,59,49,10,0,0.8305084745762712,48,7,4,83.83999999999924,1.4210169491525295,1.2114555222073673,89.88000000000011,3,2026-07-07,2026-07-21,89,74,15,0,0.8314606741573034,73,10,6,130.45299999999952,1.4657640449438147,1.2174662472473514,133.38699999999972,3,2026-07-07,2026-07-21,10.0,-1000000000.0,36.613000000000284,83.83999999999924,1.90949851952008
asia_close_10_14_largerange,"b=1.0,R>=30.0",5.0,50.0,False,3,70,63,7,0,0.9,62,3,5,82.2259999999992,1.1746571428571315,1.360740029043108,55.10700000000088,1,2024-04-23,2024-04-23,76,71,5,0,0.9342105263157895,71,5,0,105.0,1.381578947368421,1.42,60.0,1,2026-02-19,2026-02-19,146,134,12,0,0.9178082191780822,133,8,5,187.2259999999992,1.2823698630136933,1.3917378231858988,60.0,1,2024-04-23,2024-04-23,10.0,-13.559999999999945,85.78599999999915,105.0,1.8531593366979036
asia_close_10_12_largerange,"b=0.0,R>=40.0",15.0,50.0,False,3,39,29,10,0,0.7435897435897436,28,4,7,121.26600000000008,3.1093846153846174,1.4028944771701104,150.0,3,2025-11-20,2025-12-15,57,43,14,0,0.7543859649122807,42,11,4,55.66000000000031,0.9764912280701809,1.0961894063769122,210.0,2,2026-02-04,2026-02-19,96,72,24,0,0.75,70,15,11,176.92600000000039,1.8429791666666706,1.2011352410141916,255.0,3,2025-11-20,2025-12-15,2.5399999999999636,-1000000000.0,118.72600000000011,55.66000000000031,1.8212247807017612
asia_close_10_16_largerange,"b=1.0,R>=20.0",12.5,30.0,False,3,160,110,50,0,0.6875,104,32,24,187.29399999999782,1.1705874999999863,1.1651941600714755,136.5600000000004,3,2025-11-25,2025-12-01,110,82,28,0,0.7454545454545455,81,28,1,172.82999999999993,1.5711818181818176,1.2057499999999999,157.5,3,2026-04-10,2026-04-14,270,192,78,0,0.7111111111111111,185,60,25,360.12399999999775,1.3337925925925842,1.182453879128433,157.5,3,2025-11-25,2025-12-01,-27.136999999999944,46.26699999999937,168.1639999999984,172.82999999999993,1.804383501683493
asia_close_10_16_largerange,"b=0.0,R>=30.0",5.0,50.0,False,3,89,76,13,0,0.8539325842696629,76,5,8,3.3919999999993706,0.038112359550554725,1.0090067125499176,95.22700000000077,2,2024-04-19,2024-04-23,107,101,6,0,0.9439252336448598,101,6,0,205.0,1.9158878504672898,1.6833333333333333,110.0,1,2026-02-04,2026-02-04,196,177,19,0,0.9030612244897959,177,11,8,208.39199999999937,1.063224489795915,1.3079951759364346,120.22700000000077,2,2024-04-19,2024-04-23,10.0,-78.30099999999948,71.69299999999885,205.0,1.7807144150295584
14_15_mom_fade,th=12.0,20.0,40.0,False,3,29,19,10,0,0.6551724137931034,15,5,9,72.30100000000016,2.493137931034488,1.2904634495171072,53.516000000000076,2,2024-04-22,2024-07-25,55,36,19,0,0.6545454545454545,34,14,7,62.772999999998774,1.1413272727272505,1.1007802591230893,200.0,3,2026-02-11,2026-02-18,84,55,29,0,0.6547619047619048,49,19,16,135.07399999999893,1.6080238095237969,1.15493940026566,200.0,3,2026-02-11,2026-02-18,6.942999999999984,-0.6599999999998545,66.01800000000003,62.772999999998774,1.7786874458874222
asia_close_10_16_largerange,"b=1.0,R>=20.0",10.0,40.0,False,3,160,118,42,0,0.7375,114,14,32,167.3309999999974,1.0458187499999838,1.1699083396034415,164.2400000000007,3,2025-11-25,2025-12-01,110,90,20,0,0.8181818181818182,89,17,4,179.80999999999995,1.6346363636363632,1.2530681754208184,145.3499999999999,3,2026-07-17,2026-07-21,270,208,62,0,0.7703703703703704,203,31,36,347.14099999999735,1.2857074074073975,1.2047605481106842,164.2400000000007,3,2025-11-25,2025-12-01,-24.817000000000007,32.636999999999716,159.5109999999977,179.80999999999995,1.7745455892255777
prevclose_gap_cont,th=15.0,10.0,35.0,False,3,149,113,36,0,0.7583892617449665,108,15,26,353.9610000000014,2.375577181208063,1.4803092229531711,127.61699999999973,3,2023-01-03,2023-02-15,129,101,28,0,0.7829457364341085,101,25,3,104.68999999999915,0.8115503875968926,1.115639946537649,150.0,2,2026-02-26,2026-03-02,278,214,64,0,0.7697841726618705,209,40,29,458.6510000000005,1.649823741007196,1.279281402267859,150.0,3,2023-01-03,2023-02-15,-6.189000000000078,133.1520000000005,226.99800000000096,104.68999999999915,1.7555989348056424
13_14_mom_fade,th=5.0,7.5,40.0,False,3,138,105,33,0,0.7608695652173914,102,10,26,85.86500000000137,0.6222101449275462,1.1245458171664815,130.2570000000003,2,2024-01-02,2024-01-03,92,81,11,0,0.8804347826086957,81,11,0,167.5,1.8206521739130435,1.3806818181818181,117.5,2,2026-03-18,2026-03-19,230,186,44,0,0.808695652173913,183,21,26,253.36500000000137,1.101586956521745,1.2243309648715068,130.2570000000003,2,2024-01-02,2024-01-03,33.24300000000039,-39.81800000000044,92.44000000000142,167.5,1.7513990434782665
ema_trend_10,sep=5.0,15.0,50.0,False,3,52,36,16,0,0.6923076923076923,33,3,16,112.24700000000098,2.158596153846173,1.288592018964026,133.73700000000053,2,2024-11-20,2024-11-26,56,42,14,0,0.75,42,10,4,73.96000000000004,1.3207142857142864,1.133012013524207,244.14999999999964,3,2026-02-16,2026-03-02,108,78,30,0,0.7222222222222222,75,13,20,186.20700000000102,1.7241388888888982,1.1970471551460509,317.88700000000017,3,2026-02-16,2026-03-02,32.22199999999998,-23.400999999999385,103.42600000000039,73.96000000000004,1.7487220317460408
prevclose_gap_cont,th=15.0,10.0,30.0,False,3,149,113,36,0,0.7583892617449665,108,19,22,381.77200000000107,2.5622281879194704,1.5383644534946213,102.61699999999973,3,2023-01-03,2023-02-15,129,99,30,0,0.7674418604651163,99,30,0,90.0,0.6976744186046512,1.1,160.0,3,2026-02-25,2026-03-02,278,212,66,0,0.762589928057554,207,49,22,471.77200000000107,1.6970215827338169,1.2931839692554943,160.0,3,2023-01-03,2023-02-15,-6.189000000000078,99.53900000000021,288.42200000000093,90.0,1.7258587920361423
10_11_mom_cont,th=12.0,7.5,30.0,False,3,32,27,5,0,0.84375,27,5,0,52.5,1.640625,1.35,45.0,1,2025-04-10,2025-04-10,35,29,6,0,0.8285714285714286,29,6,0,37.5,1.0714285714285714,1.2083333333333333,82.5,2,2026-04-01,2026-04-02,67,56,11,0,0.835820895522388,56,11,0,90.0,1.3432835820895523,1.2727272727272727,82.5,2,2026-04-01,2026-04-02,-1000000000.0,7.5,45.0,37.5,1.7139978678038381
prevclose_gap_cont,th=30.0,12.5,25.0,False,3,48,38,10,0,0.7916666666666666,37,9,2,237.85300000000007,4.955270833333334,2.0423006134969315,87.5,3,2025-11-18,2025-12-15,85,57,28,0,0.6705882352941176,57,28,0,12.5,0.14705882352941177,1.0178571428571428,125.0,3,2026-04-02,2026-04-14,133,95,38,0,0.7142857142857143,94,37,2,250.35300000000007,1.882353383458647,1.2697188106011634,125.0,3,2025-11-18,2025-12-15,-1000000000.0,25.0,212.85300000000007,12.5,1.7058827952233528
13_14_mom_fade,th=8.0,5.0,35.0,False,3,59,52,7,0,0.8813559322033898,52,6,1,27.019999999999982,0.457966101694915,1.1159756202249118,97.98000000000002,2,2024-08-05,2024-08-08,60,55,5,0,0.9166666666666666,55,5,0,100.0,1.6666666666666667,1.5714285714285714,90.0,2,2026-03-18,2026-03-19,119,107,12,0,0.8991596638655462,107,11,1,127.01999999999998,1.0673949579831932,1.3113387911172116,97.98000000000002,2,2024-08-05,2024-08-08,5.0,-22.980000000000018,45.0,100.0,1.7047682913165263
asia_close_10_14_largerange,"b=2.0,R>=50.0",25.0,50.0,False,3,25,18,7,0,0.72,14,3,8,117.46000000000004,4.698400000000001,1.4353756625523564,98.13999999999942,2,2025-11-21,2025-12-01,42,26,16,0,0.6190476190476191,23,10,9,23.349999999998545,0.5559523809523463,1.0404000207623207,239.32999999999993,3,2026-01-27,2026-01-30,67,44,23,0,0.6567164179104478,37,13,17,140.80999999999858,2.101641791044755,1.1660965367556835,337.46999999999935,3,2026-01-27,2026-01-30,25.0,-1000000000.0,92.46000000000004,23.349999999998545,1.7046779815209296
asia_close_10_12_largerange,"b=0.0,R>=40.0",15.0,40.0,False,3,39,28,11,0,0.717948717948718,27,6,6,103.29599999999982,2.64861538461538,1.3398375428103309,120.0,3,2025-05-08,2025-05-13,57,41,16,0,0.7192982456140351,40,13,4,55.66000000000031,0.9764912280701809,1.1014490112093325,175.0,2,2026-02-04,2026-02-19,96,69,27,0,0.71875,67,19,10,158.95600000000013,1.655791666666668,1.1864352509421106,220.0,3,2025-05-08,2025-05-13,2.5399999999999636,-1000000000.0,100.75599999999986,55.66000000000031,1.7040372807017587
09_10_mom_fade,th=8.0,7.5,35.0,False,3,71,56,15,0,0.7887323943661971,53,8,10,3.9379999999998745,0.0554647887323926,1.009809562953829,214.49000000000024,3,2025-10-24,2025-10-28,85,74,11,0,0.8705882352941177,74,11,0,170.0,2.0,1.4415584415584415,105.0,3,2026-04-30,2026-05-04,156,130,26,0,0.8333333333333334,127,19,10,173.93799999999987,1.1149871794871786,1.2211699483117062,214.49000000000024,3,2025-10-24,2025-10-28,40.75999999999999,65.16800000000012,-101.99000000000024,170.0,1.686007179487178
prevclose_gap_cont,th=30.0,7.5,30.0,False,3,48,41,7,0,0.8541666666666666,41,6,1,124.29999999999973,2.589583333333328,1.6784934497816568,60.0,2,2025-04-22,2025-04-23,85,70,15,0,0.8235294117647058,70,15,0,75.0,0.8823529411764706,1.1666666666666667,127.5,2,2026-02-25,2026-03-02,133,111,22,0,0.8345864661654135,111,21,1,199.29999999999973,1.4984962406015017,1.314750473783954,127.5,2,2025-04-22,2025-04-23,-1000000000.0,15.0,109.29999999999973,75.0,1.6846727111897368
asia_close_10_12_largerange,"b=0.0,R>=30.0",12.5,35.0,False,3,62,45,17,0,0.7258064516129032,44,12,6,54.01500000000078,0.8712096774193675,1.10841204404321,127.5,3,2025-11-20,2025-11-25,70,53,17,0,0.7571428571428571,53,15,2,114.01999999999998,1.6288571428571426,1.2078836056009334,152.5,2,2026-04-10,2026-04-13,132,98,34,0,0.7424242424242424,97,27,8,168.03500000000076,1.27299242424243,1.1605351202520648,205.0,3,2025-11-20,2025-11-25,0.03999999999996362,-25.150999999999385,79.1260000000002,114.01999999999998,1.6774209956710013
10_11_mom_cont,th=12.0,5.0,25.0,False,3,32,27,5,0,0.84375,27,5,0,10.0,0.3125,1.08,40.0,1,2025-04-10,2025-04-10,35,31,4,0,0.8857142857142857,31,4,0,55.0,1.5714285714285714,1.55,25.0,1,2026-02-02,2026-02-02,67,58,9,0,0.8656716417910447,58,9,0,65.0,0.9701492537313433,1.288888888888889,40.0,1,2025-04-10,2025-04-10,-1000000000.0,5.0,5.0,55.0,1.675863539445629
prevclose_gap_cont,th=15.0,10.0,40.0,False,3,149,115,34,0,0.7718120805369127,110,11,28,436.58100000000127,2.930073825503364,1.647435060890613,120.72699999999986,3,2023-01-03,2023-02-15,129,102,27,0,0.7906976744186046,102,23,4,64.51999999999907,0.5001550387596827,1.0675262695189842,200.0,2,2026-02-26,2026-03-02,278,217,61,0,0.7805755395683454,212,34,32,501.10100000000034,1.8025215827338141,1.3074608971385517,200.0,3,2023-01-03,2023-02-15,-6.189000000000078,128.1520000000005,314.61800000000085,64.51999999999907,1.6525991021136557
14_15_mom_fade,th=12.0,7.5,20.0,False,3,29,23,6,0,0.7931034482758621,23,6,0,52.5,1.8103448275862069,1.4375,40.0,2,2025-05-12,2025-05-14,55,42,13,0,0.7636363636363637,42,13,0,55.0,1.0,1.2115384615384615,65.0,2,2026-02-05,2026-02-06,84,65,19,0,0.7738095238095238,65,19,0,107.5,1.2797619047619047,1.2828947368421053,65.0,2,2025-05-12,2025-05-14,7.5,-5.0,50.0,55.0,1.6497619047619048
asia_close_10_16_largerange,"b=0.0,R>=30.0",12.5,30.0,False,3,89,63,26,0,0.7078651685393258,62,19,8,131.52199999999993,1.4777752808988758,1.203679241046194,149.0600000000004,3,2024-04-19,2024-05-20,107,79,28,0,0.7383177570093458,78,28,1,139.92000000000007,1.3076635514018697,1.1665714285714286,150.0,3,2026-04-10,2026-04-14,196,142,54,0,0.7244897959183674,140,47,9,271.442,1.3849081632653062,1.1826992907868248,199.0600000000004,3,2024-04-19,2024-05-20,0.03999999999996362,-80.18099999999959,211.66299999999956,139.92000000000007,1.6406199389662404
asia_close_10_16_largerange,"b=2.0,R>=20.0",12.5,30.0,False,3,152,107,45,0,0.7039473684210527,102,28,22,281.76299999999947,1.8537039473684176,1.2787657110745259,125.0,3,2024-07-25,2024-08-02,108,79,29,0,0.7314814814814815,78,28,2,109.6899999999996,1.0156481481481445,1.1267154937387363,193.14000000000033,3,2026-04-10,2026-04-14,260,186,74,0,0.7153846153846154,180,56,24,391.45299999999907,1.505588461538458,1.2086200538053875,193.14000000000033,3,2024-07-25,2024-08-02,-28.463999999999942,35.22599999999966,275.00099999999975,109.6899999999996,1.6271325356125295
asia_close_10_16_largerange,"b=1.0,R>=50.0",12.5,30.0,False,3,31,23,8,0,0.7419354838709677,23,8,0,47.5,1.532258064516129,1.1979166666666667,95.0,3,2025-11-21,2025-12-15,61,45,16,0,0.7377049180327869,44,16,1,70.32999999999993,1.1529508196721299,1.1465208333333332,125.0,3,2026-07-07,2026-07-21,92,68,24,0,0.7391304347826086,67,24,1,117.82999999999993,1.2807608695652166,1.1636527777777776,125.0,3,2025-11-21,2025-12-15,12.5,-1000000000.0,35.0,70.32999999999993,1.6072362794012816
prevclose_gap_cont,th=15.0,10.0,50.0,False,3,149,116,33,0,0.7785234899328859,111,9,29,410.9910000000011,2.75832885906041,1.5789306873790365,166.13400000000001,3,2023-01-03,2023-02-15,129,105,24,0,0.813953488372093,105,18,6,73.64999999999918,0.5709302325581332,1.0754340144415415,220.42000000000007,2,2026-02-26,2026-03-02,278,221,57,0,0.7949640287769785,216,27,35,484.6410000000003,1.7433129496402888,1.287405174990393,220.42000000000007,3,2023-01-03,2023-02-15,-6.189000000000078,142.56200000000035,274.61800000000085,73.64999999999918,1.5879380659193552
asia_close_10_16_largerange,"b=1.0,R>=30.0",5.0,40.0,False,3,86,74,12,0,0.8604651162790697,73,6,7,26.325999999998658,0.3061162790697518,1.0776951749661299,65.0,2,2025-12-15,2025-12-17,103,95,8,0,0.9223300970873787,95,8,0,155.0,1.5048543689320388,1.484375,65.0,1,2026-01-27,2026-01-27,189,169,20,0,0.8941798941798942,168,14,7,181.32599999999866,0.9593968253968183,1.2752213369923036,65.0,2,2025-12-15,2025-12-17,10.0,-38.559999999999945,54.8859999999986,155.0,1.5818240098628378
13_14_mom_fade,th=5.0,7.5,30.0,False,3,138,104,34,0,0.7536231884057971,101,15,22,131.7550000000008,0.9547463768115999,1.207150549891124,105.67700000000036,2,2024-01-02,2024-01-03,92,77,15,0,0.8369565217391305,77,15,0,127.5,1.3858695652173914,1.2833333333333334,135.0,2,2026-03-18,2026-03-19,230,181,49,0,0.7869565217391304,178,30,22,259.2550000000008,1.1271956521739164,1.2387169842592558,135.0,2,2024-01-02,2024-01-03,33.24300000000039,-15.238000000000511,113.75000000000091,127.5,1.550130434782612
10_11_mom_cont,th=8.0,10.0,20.0,False,3,100,66,34,0,0.66,63,28,9,45.45500000000061,0.4545500000000061,1.0769535502242338,120.0,3,2024-09-23,2024-10-07,58,42,16,0,0.7241379310344828,42,16,0,100.0,1.7241379310344827,1.3125,60.0,2,2026-01-05,2026-01-06,158,108,50,0,0.6835443037974683,105,44,9,145.4550000000006,0.9206012658227887,1.1597211317684246,120.0,3,2024-09-23,2024-10-07,1.772000000000162,-26.316999999999553,70.0,100.0,1.54267023134003
asia_close_10_14_largerange,"b=2.0,R>=50.0",30.0,35.0,False,3,25,15,10,0,0.6,11,8,6,40.1929999999993,1.607719999999972,1.1228929513815613,91.65000000000009,3,2025-04-23,2025-05-08,42,23,19,0,0.5476190476190477,20,16,6,53.969999999999345,1.2849999999999844,1.0918935485518708,200.0,3,2026-01-27,2026-01-30,67,38,29,0,0.5671641791044776,31,24,12,94.16299999999865,1.405417910447741,1.1029816255398528,265.53700000000026,3,2025-04-23,2025-05-08,30.0,-1000000000.0,10.192999999999302,53.969999999999345,1.5168439104477327
